TeamName,RoundType,Won,Lost
GAL,semi-ecosemi-eco,0,0
FB,ecoeco,15,23
FB,ecofull-buy,0,1
FB,ecosemi-buy,7,12
FB,ecosemi-eco,0,0
FB,full-buyeco,0,0
FB,full-buyfull-buy,69,73
FB,full-buysemi-buy,25,24
FB,full-buysemi-eco,14,12
FB,semi-buyeco,8,8
FB,semi-buyfull-buy,28,35
FB,semi-buysemi-buy,10,6
FB,semi-buysemi-eco,3,0
FB,semi-ecoeco,0,0
FB,semi-ecofull-buy,9,19
FB,semi-ecosemi-buy,1,2
FB,semi-ecosemi-eco,0,0
KRÜ,ecoeco,14,10
KRÜ,ecofull-buy,0,0
KRÜ,ecosemi-buy,10,5
KRÜ,ecosemi-eco,0,0
KRÜ,full-buyeco,0,1
KRÜ,full-buyfull-buy,49,56
KRÜ,full-buysemi-buy,17,22
KRÜ,full-buysemi-eco,6,6
KRÜ,semi-buyeco,5,3
KRÜ,semi-buyfull-buy,21,19
KRÜ,semi-buysemi-buy,4,5
KRÜ,semi-buysemi-eco,2,0
KRÜ,semi-ecoeco,0,0
KRÜ,semi-ecofull-buy,11,9
KRÜ,semi-ecosemi-buy,2,1
KRÜ,semi-ecosemi-eco,0,0
E2S,ecoeco,0,4
E2S,ecofull-buy,0,1
E2S,ecosemi-buy,0,5
E2S,ecosemi-eco,0,0
E2S,full-buyeco,0,0
E2S,full-buyfull-buy,8,6
E2S,full-buysemi-buy,1,3
E2S,full-buysemi-eco,2,2
E2S,semi-buyeco,0,0
E2S,semi-buyfull-buy,5,5
E2S,semi-buysemi-buy,1,0
E2S,semi-buysemi-eco,0,0
E2S,semi-ecoeco,0,0
E2S,semi-ecofull-buy,0,0
E2S,semi-ecosemi-buy,0,0
E2S,semi-ecosemi-eco,0,0
UNJO,ecoeco,2,4
UNJO,ecofull-buy,1,0
UNJO,ecosemi-buy,1,3
UNJO,ecosemi-eco,0,0
UNJO,full-buyeco,0,0
UNJO,full-buyfull-buy,12,12
UNJO,full-buysemi-buy,4,2
UNJO,full-buysemi-eco,0,0
UNJO,semi-buyeco,1,0
UNJO,semi-buyfull-buy,6,6
UNJO,semi-buysemi-buy,2,0
UNJO,semi-buysemi-eco,0,2
UNJO,semi-ecoeco,0,0
UNJO,semi-ecofull-buy,2,5
UNJO,semi-ecosemi-buy,0,0
UNJO,semi-ecosemi-eco,0,0
FTBL,ecoeco,20,10
FTBL,ecofull-buy,2,0
FTBL,ecosemi-buy,4,3
FTBL,ecosemi-eco,0,0
FTBL,full-buyeco,1,3
FTBL,full-buyfull-buy,59,57
FTBL,full-buysemi-buy,26,25
FTBL,full-buysemi-eco,18,16
FTBL,semi-buyeco,14,9
FTBL,semi-buyfull-buy,13,15
FTBL,semi-buysemi-buy,3,2
FTBL,semi-buysemi-eco,2,0
FTBL,semi-ecoeco,0,0
FTBL,semi-ecofull-buy,7,5
FTBL,semi-ecosemi-buy,0,0
FTBL,semi-ecosemi-eco,0,0
FU,ecoeco,5,3
FU,ecofull-buy,0,0
FU,ecosemi-buy,2,0
FU,ecosemi-eco,0,0
FU,full-buyeco,3,0
FU,full-buyfull-buy,13,7
FU,full-buysemi-buy,10,3
FU,full-buysemi-eco,7,0
FU,semi-buyeco,5,1
FU,semi-buyfull-buy,4,4
FU,semi-buysemi-buy,1,0
FU,semi-buysemi-eco,2,0
FU,semi-ecoeco,0,0
FU,semi-ecofull-buy,0,0
FU,semi-ecosemi-buy,0,0
FU,semi-ecosemi-eco,0,0
NRG,ecoeco,11,11
NRG,ecofull-buy,0,0
NRG,ecosemi-buy,2,5
NRG,ecosemi-eco,0,0
NRG,full-buyeco,1,2
NRG,full-buyfull-buy,56,35
NRG,full-buysemi-buy,20,4
NRG,full-buysemi-eco,10,7
NRG,semi-buyeco,6,8
NRG,semi-buyfull-buy,7,15
NRG,semi-buysemi-buy,8,2
NRG,semi-buysemi-eco,0,0
NRG,semi-ecoeco,0,0
NRG,semi-ecofull-buy,2,7
NRG,semi-ecosemi-buy,0,0
NRG,semi-ecosemi-eco,0,0
KCP,ecoeco,24,16
KCP,ecofull-buy,0,1
KCP,ecosemi-buy,7,4
KCP,ecosemi-eco,0,0
KCP,full-buyeco,1,1
KCP,full-buyfull-buy,78,72
KCP,full-buysemi-buy,40,16
KCP,full-buysemi-eco,24,12
KCP,semi-buyeco,15,11
KCP,semi-buyfull-buy,24,26
KCP,semi-buysemi-buy,8,4
KCP,semi-buysemi-eco,2,0
KCP,semi-ecoeco,0,0
KCP,semi-ecofull-buy,9,9
KCP,semi-ecosemi-buy,0,2
KCP,semi-ecosemi-eco,0,0
FUTB,ecoeco,5,1
FUTB,ecofull-buy,0,0
FUTB,ecosemi-buy,0,0
FUTB,ecosemi-eco,0,0
FUTB,full-buyeco,0,0
FUTB,full-buyfull-buy,12,7
FUTB,full-buysemi-buy,5,5
FUTB,full-buysemi-eco,6,1
FUTB,semi-buyeco,4,0
FUTB,semi-buyfull-buy,4,5
FUTB,semi-buysemi-buy,0,4
FUTB,semi-buysemi-eco,0,2
FUTB,semi-ecoeco,0,0
FUTB,semi-ecofull-buy,1,0
FUTB,semi-ecosemi-buy,0,0
FUTB,semi-ecosemi-eco,0,0
FNC,ecoeco,12,6
FNC,ecofull-buy,0,0
FNC,ecosemi-buy,3,4
FNC,ecosemi-eco,0,0
FNC,full-buyeco,1,1
FNC,full-buyfull-buy,39,36
FNC,full-buysemi-buy,18,18
FNC,full-buysemi-eco,5,8
FNC,semi-buyeco,5,6
FNC,semi-buyfull-buy,14,17
FNC,semi-buysemi-buy,3,2
FNC,semi-buysemi-eco,0,0
FNC,semi-ecoeco,0,0
FNC,semi-ecofull-buy,8,0
FNC,semi-ecosemi-buy,0,1
FNC,semi-ecosemi-eco,0,0
CR,ecoeco,2,6
CR,ecofull-buy,0,1
CR,ecosemi-buy,1,6
CR,ecosemi-eco,0,0
CR,full-buyeco,1,0
CR,full-buyfull-buy,14,9
CR,full-buysemi-buy,1,6
CR,full-buysemi-eco,2,1
CR,semi-buyeco,0,1
CR,semi-buyfull-buy,2,15
CR,semi-buysemi-buy,1,1
CR,semi-buysemi-eco,0,0
CR,semi-ecoeco,0,0
CR,semi-ecofull-buy,0,6
CR,semi-ecosemi-buy,0,0
CR,semi-ecosemi-eco,0,0
RAAD,ecoeco,16,10
RAAD,ecofull-buy,0,0
RAAD,ecosemi-buy,5,3
RAAD,ecosemi-eco,0,0
RAAD,full-buyeco,2,0
RAAD,full-buyfull-buy,54,50
RAAD,full-buysemi-buy,17,16
RAAD,full-buysemi-eco,17,10
RAAD,semi-buyeco,12,5
RAAD,semi-buyfull-buy,12,24
RAAD,semi-buysemi-buy,7,2
RAAD,semi-buysemi-eco,1,0
RAAD,semi-ecoeco,0,0
RAAD,semi-ecofull-buy,9,7
RAAD,semi-ecosemi-buy,0,0
RAAD,semi-ecosemi-eco,0,0
JAYS,ecoeco,6,6
JAYS,ecofull-buy,0,0
JAYS,ecosemi-buy,2,6
JAYS,ecosemi-eco,0,0
JAYS,full-buyeco,0,1
JAYS,full-buyfull-buy,23,26
JAYS,full-buysemi-buy,12,8
JAYS,full-buysemi-eco,3,4
JAYS,semi-buyeco,2,2
JAYS,semi-buyfull-buy,7,8
JAYS,semi-buysemi-buy,2,0
JAYS,semi-buysemi-eco,0,0
JAYS,semi-ecoeco,0,0
JAYS,semi-ecofull-buy,3,7
JAYS,semi-ecosemi-buy,0,0
JAYS,semi-ecosemi-eco,0,0
PER,ecoeco,6,2
PER,ecofull-buy,0,0
PER,ecosemi-buy,5,3
PER,ecosemi-eco,0,0
PER,full-buyeco,0,0
PER,full-buyfull-buy,13,22
PER,full-buysemi-buy,6,0
PER,full-buysemi-eco,0,1
PER,semi-buyeco,0,1
PER,semi-buyfull-buy,5,9
PER,semi-buysemi-buy,0,0
PER,semi-buysemi-eco,0,0
PER,semi-ecoeco,0,0
PER,semi-ecofull-buy,6,6
PER,semi-ecosemi-buy,0,0
PER,semi-ecosemi-eco,0,0
SHB,ecoeco,5,3
SHB,ecofull-buy,1,1
SHB,ecosemi-buy,5,3
SHB,ecosemi-eco,0,0
SHB,full-buyeco,0,0
SHB,full-buyfull-buy,13,21
SHB,full-buysemi-buy,6,5
SHB,full-buysemi-eco,0,0
SHB,semi-buyeco,0,0
SHB,semi-buyfull-buy,11,10
SHB,semi-buysemi-buy,0,1
SHB,semi-buysemi-eco,0,0
SHB,semi-ecoeco,0,0
SHB,semi-ecofull-buy,4,3
SHB,semi-ecosemi-buy,0,1
SHB,semi-ecosemi-eco,0,0
COT,ecoeco,7,5
COT,ecofull-buy,0,0
COT,ecosemi-buy,6,4
COT,ecosemi-eco,0,0
COT,full-buyeco,0,0
COT,full-buyfull-buy,20,21
COT,full-buysemi-buy,7,4
COT,full-buysemi-eco,1,2
COT,semi-buyeco,0,1
COT,semi-buyfull-buy,11,5
COT,semi-buysemi-buy,1,3
COT,semi-buysemi-eco,0,0
COT,semi-ecoeco,0,0
COT,semi-ecofull-buy,6,8
COT,semi-ecosemi-buy,3,2
COT,semi-ecosemi-eco,0,0
ROSE,ecoeco,1,7
ROSE,ecofull-buy,0,0
ROSE,ecosemi-buy,0,5
ROSE,ecosemi-eco,0,0
ROSE,full-buyeco,0,0
ROSE,full-buyfull-buy,11,14
ROSE,full-buysemi-buy,5,5
ROSE,full-buysemi-eco,3,1
ROSE,semi-buyeco,1,1
ROSE,semi-buyfull-buy,3,12
ROSE,semi-buysemi-buy,1,3
ROSE,semi-buysemi-eco,0,0
ROSE,semi-ecoeco,0,0
ROSE,semi-ecofull-buy,0,0
ROSE,semi-ecosemi-buy,0,2
ROSE,semi-ecosemi-eco,0,0
TRAS,ecoeco,1,1
TRAS,ecofull-buy,0,0
TRAS,ecosemi-buy,0,1
TRAS,ecosemi-eco,0,0
TRAS,full-buyeco,0,0
TRAS,full-buyfull-buy,0,4
TRAS,full-buysemi-buy,0,1
TRAS,full-buysemi-eco,0,0
TRAS,semi-buyeco,0,0
TRAS,semi-buyfull-buy,0,2
TRAS,semi-buysemi-buy,0,0
TRAS,semi-buysemi-eco,0,1
TRAS,semi-ecoeco,0,0
TRAS,semi-ecofull-buy,0,3
TRAS,semi-ecosemi-buy,0,0
TRAS,semi-ecosemi-eco,0,0
TODAK,ecoeco,3,3
TODAK,ecofull-buy,0,0
TODAK,ecosemi-buy,1,4
TODAK,ecosemi-eco,0,0
TODAK,full-buyeco,0,0
TODAK,full-buyfull-buy,4,16
TODAK,full-buysemi-buy,2,1
TODAK,full-buysemi-eco,3,2
TODAK,semi-buyeco,0,0
TODAK,semi-buyfull-buy,3,4
TODAK,semi-buysemi-buy,1,2
TODAK,semi-buysemi-eco,1,1
TODAK,semi-ecoeco,0,0
TODAK,semi-ecofull-buy,0,6
TODAK,semi-ecosemi-buy,1,0
TODAK,semi-ecosemi-eco,0,0
RTG,ecoeco,1,3
RTG,ecofull-buy,0,1
RTG,ecosemi-buy,1,3
RTG,ecosemi-eco,0,0
RTG,full-buyeco,0,0
RTG,full-buyfull-buy,7,7
RTG,full-buysemi-buy,2,1
RTG,full-buysemi-eco,1,1
RTG,semi-buyeco,0,0
RTG,semi-buyfull-buy,3,3
RTG,semi-buysemi-buy,1,3
RTG,semi-buysemi-eco,0,0
RTG,semi-ecoeco,0,0
RTG,semi-ecofull-buy,1,4
RTG,semi-ecosemi-buy,0,0
RTG,semi-ecosemi-eco,0,0
ROG,ecoeco,4,8
ROG,ecofull-buy,1,0
ROG,ecosemi-buy,2,4
ROG,ecosemi-eco,0,0
ROG,full-buyeco,0,0
ROG,full-buyfull-buy,18,23
ROG,full-buysemi-buy,9,6
ROG,full-buysemi-eco,7,0
ROG,semi-buyeco,3,1
ROG,semi-buyfull-buy,10,7
ROG,semi-buysemi-buy,2,1
ROG,semi-buysemi-eco,0,0
ROG,semi-ecoeco,0,0
ROG,semi-ecofull-buy,1,7
ROG,semi-ecosemi-buy,1,0
ROG,semi-ecosemi-eco,0,0
A3D,ecoeco,7,13
A3D,ecofull-buy,1,1
A3D,ecosemi-buy,1,3
A3D,ecosemi-eco,0,0
A3D,full-buyeco,0,0
A3D,full-buyfull-buy,35,21
A3D,full-buysemi-buy,16,17
A3D,full-buysemi-eco,5,6
A3D,semi-buyeco,2,7
A3D,semi-buyfull-buy,13,8
A3D,semi-buysemi-buy,3,3
A3D,semi-buysemi-eco,1,1
A3D,semi-ecoeco,0,0
A3D,semi-ecofull-buy,4,6
A3D,semi-ecosemi-buy,0,2
A3D,semi-ecosemi-eco,0,0
EX-FB,ecoeco,39,41
EX-FB,ecofull-buy,1,0
EX-FB,ecosemi-buy,11,13
EX-FB,ecosemi-eco,0,0
EX-FB,full-buyeco,6,0
EX-FB,full-buyfull-buy,163,130
EX-FB,full-buysemi-buy,65,44
EX-FB,full-buysemi-eco,51,25
EX-FB,semi-buyeco,25,21
EX-FB,semi-buyfull-buy,40,48
EX-FB,semi-buysemi-buy,18,16
EX-FB,semi-buysemi-eco,7,3
EX-FB,semi-ecoeco,0,0
EX-FB,semi-ecofull-buy,7,33
EX-FB,semi-ecosemi-buy,4,0
EX-FB,semi-ecosemi-eco,0,0
